source_path,FY,period,section,line_label,series_id,value,unit,row_role,source_file,source_cell,formula,source_status,source_basis,vktpc_source_file,vktpc_source_cell,vktpc_source_status,population_source_file,population_source_cell,population_source_status,model_id,quarter_composition,actual_quarters,forecast_quarters,replacement_flag,value_status,residual_vs_official,scenario_name,scenario_role,fed_path,availability_status,forecast_segment
BEFU26 official,2001,FY2001,Key volumes,Light RUC net km,light_ruc_net_km,5664.92423,million km,bridge_input,annual_spine.csv,B5,,ACTUAL,BEFU26 official source row,,,,,,,,2000Q3; 2000Q4; 2001Q1; 2001Q2,2000Q3; 2000Q4; 2001Q1; 2001Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2001,FY2001,FED,LPG,gross_lpg_revenue,23.4714621,$m nominal ex GST,leaf,annual_spine.csv,B41,,ACTUAL,BEFU26 official source row,,,,,,,,2000Q3; 2000Q4; 2001Q1; 2001Q2,2000Q3; 2000Q4; 2001Q1; 2001Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2001,FY2001,FED,CNG,gross_cng_revenue,0.525,$m nominal ex GST,leaf,annual_spine.csv,B42,,ACTUAL,BEFU26 official source row,,,,,,,,2000Q3; 2000Q4; 2001Q1; 2001Q2,2000Q3; 2000Q4; 2001Q1; 2001Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2001,FY2001,FED,Gross FED,gross_fed_revenue,989.5585841,$m nominal ex GST,aggregate,annual_spine.csv,B43,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,ACTUAL,BEFU26 official source row,,,,,,,,2000Q3; 2000Q4; 2001Q1; 2001Q2,2000Q3; 2000Q4; 2001Q1; 2001Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2001,FY2001,FED,FED refunds,fed_refunds,19.0924444444444,$m nominal ex GST,deduction,annual_spine.csv,B44,,ACTUAL,BEFU26 official source row,,,,,,,,2000Q3; 2000Q4; 2001Q1; 2001Q2,2000Q3; 2000Q4; 2001Q1; 2001Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2001,FY2001,FED,Net FED,net_fed_revenue,970.466139655556,$m nominal ex GST,aggregate,annual_spine.csv,B45,gross_fed_revenue - fed_refunds,ACTUAL,BEFU26 official source row,,,,,,,,2000Q3; 2000Q4; 2001Q1; 2001Q2,2000Q3; 2000Q4; 2001Q1; 2001Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2001,FY2001,MVR,MR1,mr1_revenue,148.136,$m nominal ex GST,leaf,annual_spine.csv,B48,,ACTUAL,BEFU26 official source row,,,,,,,,2000Q3; 2000Q4; 2001Q1; 2001Q2,2000Q3; 2000Q4; 2001Q1; 2001Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2001,FY2001,MVR,MR2,mr2_revenue,26.677,$m nominal ex GST,leaf,annual_spine.csv,B49,,ACTUAL,BEFU26 official source row,,,,,,,,2000Q3; 2000Q4; 2001Q1; 2001Q2,2000Q3; 2000Q4; 2001Q1; 2001Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2001,FY2001,MVR,MR13,coo_revenue,5.927,$m nominal ex GST,deduction,annual_spine.csv,B50,,ACTUAL,BEFU26 official source row,,,,,,,,2000Q3; 2000Q4; 2001Q1; 2001Q2,2000Q3; 2000Q4; 2001Q1; 2001Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2001,FY2001,MVR,Gross MVR,gross_mvr_revenue,180.74,$m nominal ex GST,aggregate,annual_spine.csv,B51,mr1_revenue + mr2_revenue + coo_revenue,ACTUAL,BEFU26 official source row,,,,,,,,2000Q3; 2000Q4; 2001Q1; 2001Q2,2000Q3; 2000Q4; 2001Q1; 2001Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2001,FY2001,MVR,MVR admin,mvr_admin_revenue,26.501,$m nominal ex GST,deduction,annual_spine.csv,B52,,ACTUAL,BEFU26 official source row,,,,,,,,2000Q3; 2000Q4; 2001Q1; 2001Q2,2000Q3; 2000Q4; 2001Q1; 2001Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2001,FY2001,MVR,MVR net admin & COO,mvr_revenue_net_admin_coo,148.312,$m nominal ex GST,aggregate,annual_spine.csv,B53,mr1_revenue + mr2_revenue - mvr_admin_revenue,ACTUAL,BEFU26 official source row,,,,,,,,2000Q3; 2000Q4; 2001Q1; 2001Q2,2000Q3; 2000Q4; 2001Q1; 2001Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2001,FY2001,MVR,MVR refunds,mvr_refunds,0.419,$m nominal ex GST,deduction,annual_spine.csv,B54,,ACTUAL,BEFU26 official source row,,,,,,,,2000Q3; 2000Q4; 2001Q1; 2001Q2,2000Q3; 2000Q4; 2001Q1; 2001Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2001,FY2001,MVR,MVR net admin/refunds/COO,net_mvr_revenue,147.893,$m nominal ex GST,aggregate,annual_spine.csv,B55,mvr_revenue_net_admin_coo - mvr_refunds,ACTUAL,BEFU26 official source row,,,,,,,,2000Q3; 2000Q4; 2001Q1; 2001Q2,2000Q3; 2000Q4; 2001Q1; 2001Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2001,FY2001,TUC,TUC net revenue,tuc_net_revenue,0.0,$m nominal ex GST,leaf,annual_spine.csv,B58,,ACTUAL,BEFU26 official source row,,,,,,,,2000Q3; 2000Q4; 2001Q1; 2001Q2,2000Q3; 2000Q4; 2001Q1; 2001Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2001,FY2001,Totals,Total gross revenues,total_gross_revenue,1726.97601341556,$m nominal ex GST,aggregate,annual_spine.csv,B61,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,ACTUAL,BEFU26 official source row,,,,,,,,2000Q3; 2000Q4; 2001Q1; 2001Q2,2000Q3; 2000Q4; 2001Q1; 2001Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2001,FY2001,Totals,Total admin fees,total_admin_fees,42.984,$m nominal ex GST,aggregate,annual_spine.csv,B62,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,ACTUAL,BEFU26 official source row,,,,,,,,2000Q3; 2000Q4; 2001Q1; 2001Q2,2000Q3; 2000Q4; 2001Q1; 2001Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2001,FY2001,Totals,Total revenues net of admin fees,total_revenue_net_admin,1683.99201341556,$m nominal ex GST,aggregate,annual_spine.csv,B63,total_gross_revenue - total_admin_fees,ACTUAL,BEFU26 official source row,,,,,,,,2000Q3; 2000Q4; 2001Q1; 2001Q2,2000Q3; 2000Q4; 2001Q1; 2001Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2001,FY2001,Totals,Total refunds,total_refunds,42.8678888888889,$m nominal ex GST,aggregate,annual_spine.csv,B64,ruc_refunds + fed_refunds + mvr_refunds,ACTUAL,BEFU26 official source row,,,,,,,,2000Q3; 2000Q4; 2001Q1; 2001Q2,2000Q3; 2000Q4; 2001Q1; 2001Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2001,FY2001,Totals,Total NLTF revenue,total_nltf_net_revenue,1641.12412452667,$m nominal ex GST,aggregate,annual_spine.csv,B65,total_revenue_net_admin - total_refunds,ACTUAL,BEFU26 official source row,,,,,,,,2000Q3; 2000Q4; 2001Q1; 2001Q2,2000Q3; 2000Q4; 2001Q1; 2001Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,Key volumes,Light RUC net km,light_ruc_net_km,6386.274088,million km,bridge_input,annual_spine.csv,C5,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,Key volumes,Heavy RUC net km,heavy_ruc_net_km,2831.679336,million km,bridge_input,annual_spine.csv,C6,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,Key volumes,Light BEV RUC net km,light_bev_ruc_net_km,0.0,million km,bridge_input,annual_spine.csv,C7,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,Key volumes,Heavy BEV RUC net km,heavy_bev_ruc_net_km,0.0,million km,bridge_input,annual_spine.csv,C8,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,Key volumes,PHEV RUC net km,phev_ruc_net_km,0.0,million km,bridge_input,annual_spine.csv,C9,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,Key volumes,PED volume,ped_volume,2869.82042114144,million litres,bridge_input,annual_spine.csv,C10,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,Key volumes,TUC GTK,tuc_gtk,0.0,tonne-km,bridge_input,annual_spine.csv,C13,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,RUC,Light RUC net revenue,light_ruc_net_revenue,127.276975146667,$m nominal ex GST,leaf,annual_spine.csv,C28,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,RUC,Heavy RUC net revenue,heavy_ruc_net_revenue,449.607653208889,$m nominal ex GST,leaf,annual_spine.csv,C29,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,RUC,Light BEV RUC net revenue,light_bev_ruc_net_revenue,0.0,$m nominal ex GST,leaf,annual_spine.csv,C30,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,RUC,Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,0.0,$m nominal ex GST,leaf,annual_spine.csv,C31,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,RUC,PHEV RUC net revenue,phev_ruc_net_revenue,0.0,$m nominal ex GST,leaf,annual_spine.csv,C32,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,RUC,RUC refunds,ruc_refunds,25.7306666666667,$m nominal ex GST,deduction,annual_spine.csv,C33,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,RUC,Gross RUC,gross_ruc_revenue,602.615295022222,$m nominal ex GST,aggregate,annual_spine.csv,C34,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,RUC,RUC admin,ruc_admin_revenue,11.139,$m nominal ex GST,deduction,annual_spine.csv,C35,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,RUC,RUC net admin,ruc_revenue_net_admin,591.476295022222,$m nominal ex GST,aggregate,annual_spine.csv,C36,gross_ruc_revenue - ruc_admin_revenue,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,RUC,RUC net admin/refunds,total_ruc_net_revenue,565.745628355555,$m nominal ex GST,aggregate,annual_spine.csv,C37,ruc_revenue_net_admin - ruc_refunds,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,FED,Gross PED,gross_ped_revenue,959.111323,$m nominal ex GST,leaf,annual_spine.csv,C40,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,FED,LPG,gross_lpg_revenue,26.796,$m nominal ex GST,leaf,annual_spine.csv,C41,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,FED,CNG,gross_cng_revenue,0.389,$m nominal ex GST,leaf,annual_spine.csv,C42,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,FED,Gross FED,gross_fed_revenue,986.296323,$m nominal ex GST,aggregate,annual_spine.csv,C43,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,FED,FED refunds,fed_refunds,22.4151111111111,$m nominal ex GST,deduction,annual_spine.csv,C44,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,FED,Net FED,net_fed_revenue,963.881211888889,$m nominal ex GST,aggregate,annual_spine.csv,C45,gross_fed_revenue - fed_refunds,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,MVR,MR1,mr1_revenue,151.362,$m nominal ex GST,leaf,annual_spine.csv,C48,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,MVR,MR2,mr2_revenue,30.545,$m nominal ex GST,leaf,annual_spine.csv,C49,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,MVR,MR13,coo_revenue,6.154,$m nominal ex GST,deduction,annual_spine.csv,C50,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,MVR,Gross MVR,gross_mvr_revenue,188.061,$m nominal ex GST,aggregate,annual_spine.csv,C51,mr1_revenue + mr2_revenue + coo_revenue,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,MVR,MVR admin,mvr_admin_revenue,28.091,$m nominal ex GST,deduction,annual_spine.csv,C52,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,MVR,MVR net admin & COO,mvr_revenue_net_admin_coo,153.816,$m nominal ex GST,aggregate,annual_spine.csv,C53,mr1_revenue + mr2_revenue - mvr_admin_revenue,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,MVR,MVR refunds,mvr_refunds,0.574,$m nominal ex GST,deduction,annual_spine.csv,C54,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,MVR,MVR net admin/refunds/COO,net_mvr_revenue,153.242,$m nominal ex GST,aggregate,annual_spine.csv,C55,mvr_revenue_net_admin_coo - mvr_refunds,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,TUC,TUC net revenue,tuc_net_revenue,0.0,$m nominal ex GST,leaf,annual_spine.csv,C58,,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,Totals,Total gross revenues,total_gross_revenue,1776.97261802222,$m nominal ex GST,aggregate,annual_spine.csv,C61,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2002,FY2002,Totals,Total admin fees,total_admin_fees,45.384,$m nominal ex GST,aggregate,annual_spine.csv,C62,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,ACTUAL,BEFU26 official source row,,,,,,,,2001Q3; 2001Q4; 2002Q1; 2002Q2,2001Q3; 2001Q4; 2002Q1; 2002Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
