stream,stream_label,component_type,period,target_period,scenario_name,scenario_role,fed_path,revenue_forecast_nzd,revenue_unit,forecast_available,bridge_status,bridge_method,source,model_id,value_status,actual_quarters,forecast_quarters,nowcast_flag,canonical_stream_key,canonical_period_key,canonical_scenario_key,canonical_join_key
light_bev_ruc_net_revenue,Light BEV RUC net revenue,replacement_line,FY2026,FY2026,current_comparison_1,comparison,Current planned path,83.48478769227508,$m nominal ex GST,True,available,allocated Light BEV RUC km * BEFU26 Light BEV effective rate,forecast_scenario_comparison.parquet; official_annual.csv,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,Current-finalist FY nowcast (2 actual + 2 forecast),2025Q3; 2025Q4,2026Q1; 2026Q2,True,LIGHT_BEV_RUC_NET_REVENUE,FY2026,current_comparison_1,LIGHT_BEV_RUC_NET_REVENUE|FY2026|current_comparison_1
phev_ruc_net_revenue,PHEV RUC net revenue,replacement_line,FY2026,FY2026,current_comparison_1,comparison,Current planned path,22.379406527611394,$m nominal ex GST,True,available,allocated PHEV RUC km * BEFU26 PHEV effective rate,forecast_scenario_comparison.parquet; official_annual.csv,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,Current-finalist FY nowcast (2 actual + 2 forecast),2025Q3; 2025Q4,2026Q1; 2026Q2,True,PHEV_RUC_NET_REVENUE,FY2026,current_comparison_1,PHEV_RUC_NET_REVENUE|FY2026|current_comparison_1
total_ruc_net_revenue,Total RUC all classes,calculated_rollup,FY2026,FY2026,current_comparison_1,comparison,Current planned path,2074.848066437522,$m nominal ex GST,True,available,ruc_revenue_net_admin - BEFU26 ruc_refunds,current_hybrid_formula,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,Current-finalist FY nowcast (2 actual + 2 forecast),2025Q3; 2025Q4,2026Q1; 2026Q2,True,TOTAL_RUC_NET_REVENUE,FY2026,current_comparison_1,TOTAL_RUC_NET_REVENUE|FY2026|current_comparison_1
gross_ped_revenue,PED revenue,replacement_line,FY2026,FY2026,current_comparison_1,comparison,Current planned path,2147.3065370616973,$m nominal ex GST,True,available,raw PED/light-petrol VKT * BEFU26 litres intensity / 100 * BEFU26 PED rate,forecast_scenario_comparison.parquet; scenario_inputs/scenario_input_wide.parquet; official_annual.csv,PED__VNEXT_SOLVED_CONVEX_TOP2,Current-finalist FY nowcast (2 actual + 2 forecast),2025Q3; 2025Q4,2026Q1; 2026Q2,True,GROSS_PED_REVENUE,FY2026,current_comparison_1,GROSS_PED_REVENUE|FY2026|current_comparison_1
gross_fed_revenue,Gross FED revenue,calculated_rollup,FY2026,FY2026,current_comparison_1,comparison,Current planned path,2189.351699701888,$m nominal ex GST,True,available,gross_ped_revenue + BEFU26 gross_lpg_revenue + BEFU26 gross_cng_revenue,current_hybrid_formula,PED__VNEXT_SOLVED_CONVEX_TOP2,Current-finalist FY nowcast (2 actual + 2 forecast),2025Q3; 2025Q4,2026Q1; 2026Q2,True,GROSS_FED_REVENUE,FY2026,current_comparison_1,GROSS_FED_REVENUE|FY2026|current_comparison_1
net_fed_revenue,Net FED revenue,calculated_rollup,FY2026,FY2026,current_comparison_1,comparison,Current planned path,2116.9648934992833,$m nominal ex GST,True,available,gross_fed_revenue - BEFU26 fed_refunds,current_hybrid_formula,PED__VNEXT_SOLVED_CONVEX_TOP2,Current-finalist FY nowcast (2 actual + 2 forecast),2025Q3; 2025Q4,2026Q1; 2026Q2,True,NET_FED_REVENUE,FY2026,current_comparison_1,NET_FED_REVENUE|FY2026|current_comparison_1
net_mvr_revenue,Net MVR revenue,calculated_rollup,FY2026,FY2026,current_comparison_1,comparison,Current planned path,393.8747745212369,$m nominal ex GST,True,available,mvr_revenue_net_admin_coo - mvr_refunds,official_annual.csv,,Current-finalist FY nowcast (2 actual + 2 forecast),2025Q3; 2025Q4,2026Q1; 2026Q2,True,NET_MVR_REVENUE,FY2026,current_comparison_1,NET_MVR_REVENUE|FY2026|current_comparison_1
total_nltf_net_revenue,Total NLTF revenue,calculated_rollup,FY2026,FY2026,current_comparison_1,comparison,Current planned path,4603.093811944454,$m nominal ex GST,True,available,total_revenue_net_admin - total_refunds,current_hybrid_formula,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,Current-finalist FY nowcast (2 actual + 2 forecast),2025Q3; 2025Q4,2026Q1; 2026Q2,True,TOTAL_NLTF_NET_REVENUE,FY2026,current_comparison_1,TOTAL_NLTF_NET_REVENUE|FY2026|current_comparison_1
total_fed_ruc_net_revenue,Total RUC+PED revenue,calculated_rollup,FY2026,FY2026,current_comparison_1,comparison,Current planned path,4191.812959936806,$m nominal ex GST,True,available,net_fed_revenue + total_ruc_net_revenue,current_hybrid_formula,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,Current-finalist FY nowcast (2 actual + 2 forecast),2025Q3; 2025Q4,2026Q1; 2026Q2,True,TOTAL_FED_RUC_NET_REVENUE,FY2026,current_comparison_1,TOTAL_FED_RUC_NET_REVENUE|FY2026|current_comparison_1
light_ruc_net_revenue,Light RUC revenue,replacement_line,FY2027,FY2027,current_basecase,basecase,Current planned path,940.1600224373842,$m nominal ex GST,True,available,conventional Light RUC km * BEFU26 conventional Light effective rate,forecast_scenario_comparison.parquet; official_annual.csv,dynamic_RESID_GBR_n150_d1_lr0.05_w36,current_finalist_forecast,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,LIGHT_RUC_NET_REVENUE,FY2027,current_basecase,LIGHT_RUC_NET_REVENUE|FY2027|current_basecase
heavy_ruc_net_revenue,Heavy RUC revenue,replacement_line,FY2027,FY2027,current_basecase,basecase,Current planned path,1232.1435318108831,$m nominal ex GST,True,available,sum quarterly current Heavy RUC net km * BEFU26 effective rate,forecast_scenario_comparison.parquet; official_annual.csv,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,current_finalist_forecast,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,HEAVY_RUC_NET_REVENUE,FY2027,current_basecase,HEAVY_RUC_NET_REVENUE|FY2027|current_basecase
light_bev_ruc_net_revenue,Light BEV RUC net revenue,replacement_line,FY2027,FY2027,current_basecase,basecase,Current planned path,112.24552225578641,$m nominal ex GST,True,available,allocated Light BEV RUC km * BEFU26 Light BEV effective rate,forecast_scenario_comparison.parquet; official_annual.csv,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,current_finalist_forecast,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,LIGHT_BEV_RUC_NET_REVENUE,FY2027,current_basecase,LIGHT_BEV_RUC_NET_REVENUE|FY2027|current_basecase
phev_ruc_net_revenue,PHEV RUC net revenue,replacement_line,FY2027,FY2027,current_basecase,basecase,Current planned path,30.889150690580337,$m nominal ex GST,True,available,allocated PHEV RUC km * BEFU26 PHEV effective rate,forecast_scenario_comparison.parquet; official_annual.csv,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,current_finalist_forecast,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,PHEV_RUC_NET_REVENUE,FY2027,current_basecase,PHEV_RUC_NET_REVENUE|FY2027|current_basecase
total_ruc_net_revenue,Total RUC all classes,calculated_rollup,FY2027,FY2027,current_basecase,basecase,Current planned path,2280.545090691793,$m nominal ex GST,True,available,ruc_revenue_net_admin - BEFU26 ruc_refunds,current_hybrid_formula,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,current_finalist_forecast,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,TOTAL_RUC_NET_REVENUE,FY2027,current_basecase,TOTAL_RUC_NET_REVENUE|FY2027|current_basecase
gross_ped_revenue,PED revenue,replacement_line,FY2027,FY2027,current_basecase,basecase,Current planned path,2271.1971624757975,$m nominal ex GST,True,available,raw PED/light-petrol VKT * BEFU26 litres intensity / 100 * BEFU26 PED rate,forecast_scenario_comparison.parquet; scenario_inputs/scenario_input_wide.parquet; official_annual.csv,PED__VNEXT_SOLVED_CONVEX_TOP2,current_finalist_forecast,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,GROSS_PED_REVENUE,FY2027,current_basecase,GROSS_PED_REVENUE|FY2027|current_basecase
gross_fed_revenue,Gross FED revenue,calculated_rollup,FY2027,FY2027,current_basecase,basecase,Current planned path,2313.8298522961386,$m nominal ex GST,True,available,gross_ped_revenue + BEFU26 gross_lpg_revenue + BEFU26 gross_cng_revenue,current_hybrid_formula,PED__VNEXT_SOLVED_CONVEX_TOP2,current_finalist_forecast,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,GROSS_FED_REVENUE,FY2027,current_basecase,GROSS_FED_REVENUE|FY2027|current_basecase
net_fed_revenue,Net FED revenue,calculated_rollup,FY2027,FY2027,current_basecase,basecase,Current planned path,2233.1768916064866,$m nominal ex GST,True,available,gross_fed_revenue - BEFU26 fed_refunds,current_hybrid_formula,PED__VNEXT_SOLVED_CONVEX_TOP2,current_finalist_forecast,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,NET_FED_REVENUE,FY2027,current_basecase,NET_FED_REVENUE|FY2027|current_basecase
net_mvr_revenue,Net MVR revenue,calculated_rollup,FY2027,FY2027,current_basecase,basecase,Current planned path,484.04699017200664,$m nominal ex GST,True,available,mvr_revenue_net_admin_coo - mvr_refunds,official_annual.csv,,current_finalist_forecast,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,NET_MVR_REVENUE,FY2027,current_basecase,NET_MVR_REVENUE|FY2027|current_basecase
total_nltf_net_revenue,Total NLTF revenue,calculated_rollup,FY2027,FY2027,current_basecase,basecase,Current planned path,5015.326872163112,$m nominal ex GST,True,available,total_revenue_net_admin - total_refunds,current_hybrid_formula,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,current_finalist_forecast,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,TOTAL_NLTF_NET_REVENUE,FY2027,current_basecase,TOTAL_NLTF_NET_REVENUE|FY2027|current_basecase
total_fed_ruc_net_revenue,Total RUC+PED revenue,calculated_rollup,FY2027,FY2027,current_basecase,basecase,Current planned path,4513.72198229828,$m nominal ex GST,True,available,net_fed_revenue + total_ruc_net_revenue,current_hybrid_formula,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,current_finalist_forecast,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,TOTAL_FED_RUC_NET_REVENUE,FY2027,current_basecase,TOTAL_FED_RUC_NET_REVENUE|FY2027|current_basecase
light_ruc_net_revenue,Light RUC revenue,replacement_line,FY2027,FY2027,current_comparison_1,comparison,Current planned path,945.8176832453779,$m nominal ex GST,True,available,conventional Light RUC km * BEFU26 conventional Light effective rate,forecast_scenario_comparison.parquet; official_annual.csv,dynamic_RESID_GBR_n150_d1_lr0.05_w36,current_finalist_forecast,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,LIGHT_RUC_NET_REVENUE,FY2027,current_comparison_1,LIGHT_RUC_NET_REVENUE|FY2027|current_comparison_1
heavy_ruc_net_revenue,Heavy RUC revenue,replacement_line,FY2027,FY2027,current_comparison_1,comparison,Current planned path,1234.6266726365643,$m nominal ex GST,True,available,sum quarterly current Heavy RUC net km * BEFU26 effective rate,forecast_scenario_comparison.parquet; official_annual.csv,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,current_finalist_forecast,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,HEAVY_RUC_NET_REVENUE,FY2027,current_comparison_1,HEAVY_RUC_NET_REVENUE|FY2027|current_comparison_1
light_bev_ruc_net_revenue,Light BEV RUC net revenue,replacement_line,FY2027,FY2027,current_comparison_1,comparison,Current planned path,112.9209892794671,$m nominal ex GST,True,available,allocated Light BEV RUC km * BEFU26 Light BEV effective rate,forecast_scenario_comparison.parquet; official_annual.csv,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,current_finalist_forecast,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,LIGHT_BEV_RUC_NET_REVENUE,FY2027,current_comparison_1,LIGHT_BEV_RUC_NET_REVENUE|FY2027|current_comparison_1
phev_ruc_net_revenue,PHEV RUC net revenue,replacement_line,FY2027,FY2027,current_comparison_1,comparison,Current planned path,31.075034298778483,$m nominal ex GST,True,available,allocated PHEV RUC km * BEFU26 PHEV effective rate,forecast_scenario_comparison.parquet; official_annual.csv,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,current_finalist_forecast,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,PHEV_RUC_NET_REVENUE,FY2027,current_comparison_1,PHEV_RUC_NET_REVENUE|FY2027|current_comparison_1
total_ruc_net_revenue,Total RUC all classes,calculated_rollup,FY2027,FY2027,current_comparison_1,comparison,Current planned path,2289.5472429573465,$m nominal ex GST,True,available,ruc_revenue_net_admin - BEFU26 ruc_refunds,current_hybrid_formula,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,current_finalist_forecast,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,TOTAL_RUC_NET_REVENUE,FY2027,current_comparison_1,TOTAL_RUC_NET_REVENUE|FY2027|current_comparison_1
gross_ped_revenue,PED revenue,replacement_line,FY2027,FY2027,current_comparison_1,comparison,Current planned path,2285.99497956726,$m nominal ex GST,True,available,raw PED/light-petrol VKT * BEFU26 litres intensity / 100 * BEFU26 PED rate,forecast_scenario_comparison.parquet; scenario_inputs/scenario_input_wide.parquet; official_annual.csv,PED__VNEXT_SOLVED_CONVEX_TOP2,current_finalist_forecast,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,GROSS_PED_REVENUE,FY2027,current_comparison_1,GROSS_PED_REVENUE|FY2027|current_comparison_1
gross_fed_revenue,Gross FED revenue,calculated_rollup,FY2027,FY2027,current_comparison_1,comparison,Current planned path,2328.627669387601,$m nominal ex GST,True,available,gross_ped_revenue + BEFU26 gross_lpg_revenue + BEFU26 gross_cng_revenue,current_hybrid_formula,PED__VNEXT_SOLVED_CONVEX_TOP2,current_finalist_forecast,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,GROSS_FED_REVENUE,FY2027,current_comparison_1,GROSS_FED_REVENUE|FY2027|current_comparison_1
net_fed_revenue,Net FED revenue,calculated_rollup,FY2027,FY2027,current_comparison_1,comparison,Current planned path,2247.974708697949,$m nominal ex GST,True,available,gross_fed_revenue - BEFU26 fed_refunds,current_hybrid_formula,PED__VNEXT_SOLVED_CONVEX_TOP2,current_finalist_forecast,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,NET_FED_REVENUE,FY2027,current_comparison_1,NET_FED_REVENUE|FY2027|current_comparison_1
net_mvr_revenue,Net MVR revenue,calculated_rollup,FY2027,FY2027,current_comparison_1,comparison,Current planned path,484.04699017200664,$m nominal ex GST,True,available,mvr_revenue_net_admin_coo - mvr_refunds,official_annual.csv,,current_finalist_forecast,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,NET_MVR_REVENUE,FY2027,current_comparison_1,NET_MVR_REVENUE|FY2027|current_comparison_1
total_nltf_net_revenue,Total NLTF revenue,calculated_rollup,FY2027,FY2027,current_comparison_1,comparison,Current planned path,5039.1268415201275,$m nominal ex GST,True,available,total_revenue_net_admin - total_refunds,current_hybrid_formula,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,current_finalist_forecast,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,TOTAL_NLTF_NET_REVENUE,FY2027,current_comparison_1,TOTAL_NLTF_NET_REVENUE|FY2027|current_comparison_1
total_fed_ruc_net_revenue,Total RUC+PED revenue,calculated_rollup,FY2027,FY2027,current_comparison_1,comparison,Current planned path,4537.521951655295,$m nominal ex GST,True,available,net_fed_revenue + total_ruc_net_revenue,current_hybrid_formula,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,current_finalist_forecast,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,TOTAL_FED_RUC_NET_REVENUE,FY2027,current_comparison_1,TOTAL_FED_RUC_NET_REVENUE|FY2027|current_comparison_1
light_ruc_net_revenue,Light RUC revenue,replacement_line,FY2028,FY2028,current_basecase,basecase,Current planned path,1087.4867913007602,$m nominal ex GST,True,available,conventional Light RUC km * BEFU26 conventional Light effective rate,forecast_scenario_comparison.parquet; official_annual.csv,dynamic_RESID_GBR_n150_d1_lr0.05_w36,current_finalist_forecast,,2027Q3; 2027Q4; 2028Q1; 2028Q2,False,LIGHT_RUC_NET_REVENUE,FY2028,current_basecase,LIGHT_RUC_NET_REVENUE|FY2028|current_basecase
heavy_ruc_net_revenue,Heavy RUC revenue,replacement_line,FY2028,FY2028,current_basecase,basecase,Current planned path,1380.360386338277,$m nominal ex GST,True,available,sum quarterly current Heavy RUC net km * BEFU26 effective rate,forecast_scenario_comparison.parquet; official_annual.csv,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,current_finalist_forecast,,2027Q3; 2027Q4; 2028Q1; 2028Q2,False,HEAVY_RUC_NET_REVENUE,FY2028,current_basecase,HEAVY_RUC_NET_REVENUE|FY2028|current_basecase
light_bev_ruc_net_revenue,Light BEV RUC net revenue,replacement_line,FY2028,FY2028,current_basecase,basecase,Current planned path,164.44390693195604,$m nominal ex GST,True,available,allocated Light BEV RUC km * BEFU26 Light BEV effective rate,forecast_scenario_comparison.parquet; official_annual.csv,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,current_finalist_forecast,,2027Q3; 2027Q4; 2028Q1; 2028Q2,False,LIGHT_BEV_RUC_NET_REVENUE,FY2028,current_basecase,LIGHT_BEV_RUC_NET_REVENUE|FY2028|current_basecase
phev_ruc_net_revenue,PHEV RUC net revenue,replacement_line,FY2028,FY2028,current_basecase,basecase,Current planned path,45.180598081341415,$m nominal ex GST,True,available,allocated PHEV RUC km * BEFU26 PHEV effective rate,forecast_scenario_comparison.parquet; official_annual.csv,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,current_finalist_forecast,,2027Q3; 2027Q4; 2028Q1; 2028Q2,False,PHEV_RUC_NET_REVENUE,FY2028,current_basecase,PHEV_RUC_NET_REVENUE|FY2028|current_basecase
